productid,avg_score,num_reviews
B0000DJDJZ,4.266666666666667,75
B0000DJDL4,4.571428571428571,7
B0000DJT1J,5.0,1
B0000DJT2U,5.0,1
B0000DJT38,5.0,3
B0000DJT3C,4.172413793103448,29
B0000DJYWR,5.0,1
B0000DK4CR,1.0,1
B0000DK4G4,4.5,2
B0000DK4ZR,4.954545454545454,22
B0000DK56B,4.0,1
B0000DK59A,5.0,1
B0000DK5EO,3.5,2
B0000DK63L,5.0,1
B0000DK6UV,4.0,1
B0000DK8Q2,5.0,1
B0000DK8R8,1.0,1
B0000DK9JK,5.0,1
B0000DKQ59,3.1875,16
B0000DNS4J,1.0,2
B0000DYD91,5.0,2
B0000DYGAF,5.0,2
B0000DYTDP,3.5,2
B0000DYVLY,5.0,1
B0000DYVMJ,3.5,4
B0000DYZCG,5.0,1
B0000DZ0Q3,4.0,1
B0000DZ0Q4,5.0,1
B0000DZEV2,5.0,1
B0000DZEYP,3.0,1
B0000DZLTY,2.0,2
B0000E1VNV,5.0,4
B0000E1VUG,5.0,1
B0000E21VX,3.0,2
B0000E21YT,4.0,2
B0000E223C,5.0,1
B0000E224C,3.5,2
B0000E224H,4.0,1
B0000E227M,5.0,1
B0000E2EOT,3.5,2
B0000E2EOU,5.0,1
B0000E2EOV,4.0,1
B0000E2EP0,1.0,1
B0000E2EP4,3.0,5
B0000E2PX6,4.636363636363637,11
B0000E2RIA,4.625,8
B0000E2RIC,4.0,1
B0000E2RMR,4.666666666666667,3
B0000E2T5X,5.0,1
B0000E2T5Y,3.0,1
B0000E2T61,2.0,1
B0000E2T62,2.0,3
B0000E2T63,5.0,1
B0000E2T64,5.0,2
B0000E2T68,5.0,2
B0000E2T6F,5.0,1
B0000E2T6H,4.0,1
B0000E2T6K,4.0,1
B0000E2T6R,5.0,1
B0000E2Y69,5.0,1
B0000E2Y9F,3.6666666666666665,3
B0000E2Y9J,5.0,2
B0000E2Y9M,2.0,1
B0000E2Y9S,3.6,5
B0000E2Y9T,5.0,1
B0000E2Y9V,4.0,2
B0000E2Y9W,5.0,1
B0000E2YA0,4.0,2
B0000E2YA1,3.75,4
B0000E2YEW,5.0,1
B0000E2YFI,4.5,2
B0000E2YFL,5.0,1
B0000E2YFN,5.0,1
B0000E2YFO,3.0,1
B0000E2YFV,5.0,1
B0000E3QK7,4.0,1
B0000E3QKU,5.0,1
B0000E5IGD,4.0,1
B0000E5IHG,4.5,2
B0000E5IHU,3.3333333333333335,3
B0000E5IN5,4.833333333333333,6
B0000E5JI4,5.0,1
B0000E5JJ0,5.0,2
B0000E5JKO,5.0,1
B0000E5JMX,2.6666666666666665,3
B0000E5JOT,1.0,1
B0000E5JP6,5.0,2
B0000E5JQ1,5.0,2
B0000E5JQK,5.0,1
B0000E5JQV,4.333333333333333,3
B0000E5JQY,5.0,1
B0000E5JR0,3.5,2
B0000E5JRW,5.0,2
B0000E5KZG,5.0,1
B0000E5L18,5.0,1
B0000E5L20,4.666666666666667,3
B0000E5L3E,3.0,1
B0000E5M9Q,2.0,1
B0000E5M9S,5.0,1
B0000E65W9,5.0,2
B0000E65WB,5.0,2
B0000E65WC,5.0,1
B0000E65WE,5.0,5
B0000E65WG,5.0,1
B0000E65WH,5.0,3
B0000E65WO,4.666666666666667,3
B0000E65WP,5.0,1
B0000E6GZP,5.0,2
B0000E6GZR,4.375,8
B0000E6GZT,3.0,2
B0000E6GZU,4.0,2
B0000E6GZY,4.6,5
B0000E6H03,4.0,2
B0000E6H05,4.0,1
B0000E6H07,5.0,3
B0000E6H09,4.0,1
B0000E6I02,4.166666666666667,12
B0000E6I9R,4.0,1
B0000E6NLW,5.0,1
B0000E6NLZ,1.0,1
B0000E6NM9,3.25,4
B0000E6NMH,5.0,1
B0000E6NMK,4.0,1
B0000E6NMV,4.0,4
B0000E6NMW,5.0,2
B0000E6T2I,5.0,1
B0000E6T2K,5.0,1
B0000E6T2M,5.0,1
B0000E6T2N,5.0,1
B0000EIE2Z,5.0,1
B0000EIEDS,5.0,2
B0000EIEJA,5.0,1
B0000EIEQU,5.0,4
B0000EIETU,4.0,1
B0000EIEWO,1.0,1
B0000EIEXJ,5.0,1
B0000EIF38,1.0,1
B0000EJXKP,5.0,5
B0000EJXL2,4.5,4
B0000ESTGX,4.75,8
B0000ESTGY,4.857142857142857,7
B0000ESTH0,4.0,1
B0000ESTH3,4.0,1
B0000ESTH6,5.0,1
B0000ESWO0,5.0,1
B0000EWBAI,5.0,1
B0000EWQIA,4.5,8
B0000EWXQK,5.0,1
B0000EWY28,1.0,1
B0000EXHH4,5.0,1
B0000EYB2E,3.6666666666666665,3
B0000EYB2Y,5.0,2
B0000EYK3E,5.0,5
B0000EZUN8,5.0,2
B0000EZUOC,4.0,3
B0000F2MNS,5.0,1
B0000FJS08,5.0,2
B0000FKBM2,5.0,1
B0000GATFK,5.0,1
B0000GG22E,4.0,1
B0000GG24C,5.0,1
B0000GG256,3.5714285714285716,7
B0000GG25G,4.0,4
B0000GG25Q,5.0,1
B0000GGHMY,5.0,1
B0000GGHN8,4.666666666666667,3
B0000GGHNI,4.454545454545454,11
B0000GGHOC,5.0,1
B0000GGHOW,5.0,2
B0000GGHP6,5.0,2
B0000GGHPQ,3.0,1
B0000GGHQ0,3.0,1
B0000GGHQK,2.0,1
B0000GGHU6,4.666666666666667,3
B0000GGHVA,5.0,1
B0000GGHVU,4.666666666666667,3
B0000GGHW4,5.0,1
B0000GGHWO,5.0,1
B0000GGHX8,5.0,1
B0000GGHZQ,4.833333333333333,12
B0000GGI00,5.0,4
B0000GGI1E,5.0,1
B0000GGI1O,5.0,1
B0000GGI28,3.6666666666666665,3
B0000GGI2I,5.0,2
B0000GGIFA,5.0,3
B0000GGIFK,5.0,3
B0000GGIG4,3.6666666666666665,3
B0000GGIGO,5.0,1
B0000GGIHI,5.0,1
B0000GGQ9S,3.6666666666666665,3
B0000GGQA2,4.666666666666667,3
B0000GGQBQ,5.0,1
B0000GGYZY,5.0,9
B0000GGZ08,5.0,2
B0000GGZ12,2.5,2
B0000GH6S8,4.0,2
B0000GH6TC,4.0,1
B0000GH6U6,4.166666666666667,6
B0000GH6UG,3.761904761904762,21
B0000GH6UQ,4.285714285714286,21
B0000GH6W4,1.0,1
B0000GH6WE,5.0,1
B0000GH6WY,2.3333333333333335,3
B0000GH6XI,5.0,1
B0000GHEDA,2.0,1
B0000GHEEY,5.0,1
B0000GHEF8,5.0,2
B0000GHEGC,4.428571428571429,7
B0000GHNSG,5.0,1
B0000GHNSQ,4.6923076923076925,26
B0000GHNT0,4.705882352941177,17
B0000GHNTA,4.8,5
B0000GHNTK,4.6923076923076925,26
B0000GHNTU,4.733333333333333,15
B0000GHNU4,3.5,2
B0000GHNUE,4.8,20
B0000GHNUO,4.222222222222222,9
B0000GHNUY,4.578947368421052,19
B0000GHNV8,4.444444444444445,9
B0000GHNVI,4.444444444444445,9
B0000GHNVS,4.7,10
B0000GHNW2,4.222222222222222,9
B0000GHNWC,4.7,10
B0000GHNWM,4.666666666666667,21
B0000GHXSG,4.666666666666667,21
B0000GHXSQ,4.666666666666667,21
B0000GHXT0,5.0,2
B0000GHXTK,4.5,2
B0000GHXUO,5.0,1
B0000GHXUY,5.0,1
B0000GI3O4,5.0,1
B0000GIOP2,4.0,2
B0000GIOPW,4.666666666666667,3
B0000GIORA,5.0,4
B0000GIORK,4.5,2
B0000GIOS4,5.0,7
B0000GIOU2,5.0,1
B0000GIOUW,5.0,1
B0000GIOXO,5.0,1
B0000GIP2Y,4.0,1
B0000GIR2M,5.0,1
B0000GIR3G,5.0,1
B0000GIVA0,4.416666666666667,12
B0000GIVAU,5.0,11
B0000GIVBE,5.0,1
B0000GIVBY,5.0,1
B0000GIVCI,4.5,2
B0000GIVDC,3.3333333333333335,3
B0000GIVDM,5.0,1
B0000GIVDW,5.0,1
B0000GIVE6,5.0,2
B0000GIVEQ,5.0,1
B0000GIVFA,4.714285714285714,14
B0000GIZR4,4.666666666666667,12
B0000GIZRY,4.125,8
B0000GIZSS,5.0,2
B0000GIZT2,5.0,2
B0000GIZTC,4.857142857142857,7
B0000GJ7BW,5.0,1
B0000GJ7CQ,5.0,1
B0000GJ7D0,2.5555555555555554,9
B0000GJ7DK,5.0,1
B0000GJ7E4,1.0,2
B0000GJ7EE,3.0,2
B0000GJFNC,5.0,3
B0000GJFOG,4.0,1
B0000GJNXE,4.0,1
B0000GJNYI,3.5714285714285716,7
B0000GJNZ2,4.0,4
B0000GK068,1.0,1
B0000GK086,3.0,2
B0000GK0A4,4.25,4
B0000GK0AE,4.0,3
B0000GK6WQ,3.25,4
B0000GK6Y4,2.0,1
B0000GKI2E,3.25,4
B0000GKV3A,5.0,1
B0000GKVU8,5.0,2
B0000GKVUS,4.25,8
B0000GKVXK,5.0,1
B0000GL1OS,5.0,1
B0000GL1RA,3.0,3
B0000GL1SE,4.0,1
B0000GL6RU,1.0,1
B0000GL6SE,4.0,1
B0000ICLK4,5.0,1
B0000ICLKO,5.0,1
B0000ICLKY,4.357142857142857,14
B0000ICLL8,4.0,1
B0000ICLLS,3.9523809523809526,21
B0000IEAGM,5.0,1
B0000IEAHQ,3.9166666666666665,12
B0000IJYK4,3.8461538461538463,13
B0000IJYKE,5.0,2
B0000IJYKY,5.0,2
B0000IJYL8,5.0,2
B0000KC2BK,5.0,3
B0000KC2BU,5.0,3
B0000KC2CO,5.0,1
B0000KC2CY,4.0,1
B0000KC2D8,4.0,1
B0000KCKV2,5.0,4
B0000KCKXK,4.0,1
B0000KCKXU,4.0,1
B0000SWIQQ,5.0,1
B0000SWIR0,5.0,1
B0000SWISO,3.0,1
B0000SWIVG,1.0,2
B0000SWLFO,4.666666666666667,3
B0000SWYS8,2.4,10
B0000SWYT2,5.0,1
B0000SWZX2,4.666666666666667,9
B0000SX1ZS,1.0,1
B0000SX22A,3.0,1
B0000SX27K,4.0,1
B0000SX2TS,4.5,2
B0000SX9R8,3.6666666666666665,3
B0000SX9RI,5.0,1
B0000SX9U0,4.333333333333333,3
B0000SX9UA,5.0,1
B0000SX9VO,5.0,2
B0000SX9VY,2.5,2
B0000SXEJG,4.6,5
B0000SXEKA,3.0,4
B0000SXEL4,4.0,2
B0000SXEMI,3.4285714285714284,7
B0000SXEN2,4.625,8
B0000SXENM,4.0,7
B0000SXEO6,5.0,5
B0000SXEOQ,4.111111111111111,9
B0000SXEPA,4.4,5
B0000SXEPU,4.5,4
B0000SXEU0,1.0,1
B0000SXEUK,5.0,1
B0000SXFW2,5.0,6
B0000SY9U4,4.384615384615385,13
B0000SY9UE,4.384615384615385,13
B0000SZ7RS,5.0,1
B0000SZA0C,5.0,2
B0000T15FU,5.0,3
B0000T15GY,4.5,2
B0000T15J6,3.5,2
B0000T15KU,5.0,2
B0000T15L4,5.0,1
B0000T15LE,4.333333333333333,3
B0000T15LY,5.0,1
B0000T15M8,4.333333333333333,3
B0000T15O6,1.0,1
B0000T16L8,4.0,1
B0000T16LI,4.0,2
B0000T4LYC,4.7368421052631575,19
B0000T4Q60,3.7142857142857144,7
B0000T6VOU,3.0,4
B0000T6VPE,2.0,1
B0000T6Z5K,3.5,2
B0000T6Z9G,3.0,1
B0000T6ZY6,3.625,8
B0000T8YC2,5.0,1
B0000TA1TG,3.0,1
B0000TA2TK,5.0,2
B0000TA36M,5.0,1
B0000TA3B2,4.333333333333333,21
B0000TA3BW,5.0,6
B0000TA3FS,5.0,7
B0000TA3QM,4.666666666666667,6
B0000TA3QW,4.8,15
B0000TBK64,4.818181818181818,11
B0000TBK6O,4.9375,16
B0000TF5CE,5.0,1
B0000TFFTW,5.0,3
B0000TFILC,4.0,2
B0000TGTPG,4.8,5
B0000TGTQA,5.0,2
B0000TI1WK,5.0,2
B0000TL5G4,5.0,1
B0000TL5GO,5.0,1
B0000TL5GY,5.0,1
B0000TL5HI,4.0,1
B0000TL5IW,5.0,1
B0000TL5VO,4.0,1
B0000TL5WS,4.285714285714286,7
B0000TL60Y,5.0,2
B0000TL61I,3.5,2
B0000TL6B8,4.666666666666667,3
B0000TL6CC,4.1,10
B0000TLEEW,4.5,14
B0000TLEFQ,5.0,1
B0000TLEHO,5.0,5
B0000TLEII,5.0,1
B0000TLEJ2,5.0,1
B0000TLEKQ,5.0,1
B0000TLENS,4.0,1
B0000TLEOC,5.0,1
B0000TLEOW,3.8,5
B0000TLEPQ,4.25,4
B0000TLEQK,5.0,4
B0000TLES8,5.0,5
B0000TLETM,1.0,1
B0000TLEUQ,5.0,1
B0000TLEWO,4.0,1
B0000TLEYM,5.0,1
B0000TLEZ6,2.0,1
B0000TLF14,5.0,1
B0000TLF1Y,4.0,2
B0000TLF3W,3.0,2
B0000TLF4Q,5.0,5
B0000TLFD2,4.0,2
B0000TLFEQ,3.5,4
B0000TLFFK,5.0,1
B0000TLFIC,5.0,3
B0000TLFJG,5.0,2
B0000TLFL4,5.0,1
B0000TLFLO,5.0,2
B0000TLFM8,5.0,2
B0000TLK9Q,3.0,1
B0000TLRHQ,5.0,1
B0000TLRIA,4.4,5
B0000TLRIU,3.0,1
B0000TLRJO,2.3333333333333335,3
B0000TM9FU,4.6,5
B0000TM9G4,4.6,5
B0000TM9GO,4.6,5
B0000TM9H8,4.6,5
B0000TM9J6,3.0,1
B0000TNS50,3.0,2
B0000TNS82,3.0,5
B0000TSC9M,5.0,3
B0000TSQ6G,4.48,50
B0000TSQ6Q,4.48,50
B0000TSQOS,5.0,1
B0000TSRQ0,4.0,5
B0000TU6P0,3.75,4
B0000TU6PA,4.5,4
B0000TU74U,4.0,2
B0000TU76S,3.0,1
B0000TU7EK,5.0,1
B0000TU7XG,4.5,4
B0000TU7XQ,5.0,1
B0000TU80S,5.0,1
B0000TU85I,4.0,1
B0000TU8D0,1.0,1
B0000TU8EO,5.0,1
B0000TU8NK,5.0,4
B0000TU8PI,5.0,1
B0000TU8VM,4.5,6
B0000TU8VW,5.0,1
B0000TU98E,5.0,5
B0000TU9CU,5.0,1
B0000TU9D4,5.0,1
B0000TU9TI,5.0,1
B0000TU9TS,5.0,1
B0000TUA06,3.6666666666666665,3
B0000TUB8C,5.0,2
B0000TVU8W,4.0,1
B0000TVUE6,5.0,2
B0000TVUH8,5.0,1
B0000TVUQE,5.0,6
B0000TVV0E,5.0,1
B0000TVV4U,5.0,1
B0000TVVB8,5.0,1
B0000TVVD6,1.0,1
B0000TVVH2,1.0,1
B0000TVZJG,4.5,2
B0000TW1NU,5.0,1
B0000TW1O4,5.0,5
B0000TWIOW,5.0,1
B0000TWLJ4,5.0,1
B0000TWLJE,5.0,2
B0000TWLJO,4.909090909090909,11
B0000TWLJY,4.857142857142857,7
B0000TYYFI,2.3333333333333335,3
B0000TZ1FU,5.0,1
B0000TZ1G4,4.833333333333333,6
B0000TZ204,4.1,10
B0000TZ6U0,3.6666666666666665,3
B0000TZFSI,1.0,1
B0000U0UV4,5.0,2
B0000U10VI,4.0,1
B0000U10X6,5.0,2
B0000U10XG,4.428571428571429,7
B0000U11DA,5.0,1
B0000U1OFK,4.4,5
B0000U1OFU,5.0,1
B0000U1OGE,4.75,4
B0000U1OL4,5.0,1
B0000U1OLE,5.0,1
B0000U3AQ6,5.0,8
B0000U3AYI,5.0,2
B0000U3BBA,5.0,1
B0000U7MKG,3.0,1
B0000U7OZE,5.0,1
B0000U7R1A,5.0,1
B0000U7REW,5.0,2
B0000UBTY6,4.818181818181818,11
B0000UBTYG,4.933333333333334,15
B0000UBTZA,4.6,5
B0000UC7RE,4.2727272727272725,11
B0000UD67Y,4.5,2
B0000UJARO,5.0,1
B0000UJAUG,5.0,1
B0000UJAVA,5.0,1
B0000UV2OI,5.0,1
B0000UVQ6C,5.0,1
B0000UVQJO,5.0,1
B0000UVR70,3.2,5
B0000UVRD4,4.5,2
B0000UVRDY,4.0,3
B0000UVRK2,5.0,2
B0000UVRP2,5.0,3
B0000UVRXY,5.0,2
B0000V09L4,3.8,10
B0000V14Z4,2.0,1
B0000V16ZW,5.0,1
B0000V1AYY,5.0,1
B0000V1AZ8,5.0,1
B0000V1AZS,5.0,2
B0000V1B02,1.0,2
B0000V1B0C,4.375,8
B0000V1B0W,5.0,8
B0000V1B2U,5.0,5
B0000V1B34,4.2,5
B0000V1B3E,4.2,10
B0000V1B3O,4.0,4
B0000V1B3Y,4.578947368421052,19
B0000V1B4I,4.555555555555555,9
B0000V1BCA,4.0,1
B0000V1BCK,4.0,1
B0000V1BEI,5.0,6
B0000V1BF2,3.25,4
B0000V1BG6,2.6666666666666665,3
B0000V1BK2,3.0,2
B0000V1BKM,5.0,2
B0000V1BMA,5.0,1
B0000V1BN4,5.0,1
B0000V1BS4,5.0,1
B0000V1DTG,5.0,3
B0000V1DYQ,5.0,1
B0000V1IPU,4.333333333333333,3
B0000V1IR8,5.0,4
B0000V7732,5.0,1
B0000V828G,5.0,7
B0000V829K,5.0,2
B0000V82AE,5.0,1
B0000V82KY,5.0,2
B0000V8HTU,4.166666666666667,54
B0000V8IOE,3.9274193548387095,124
B0000VABWQ,2.6666666666666665,3
B0000VABX0,5.0,1
B0000VABXA,3.0,1
B0000VABXU,5.0,1
B0000VABYE,2.0,1
B0000VABYO,2.5,2
B0000VIZ42,5.0,1
B0000VJ55U,4.473684210526316,19
B0000VJA4G,4.5,2
B0000VJA5A,5.0,1
B0000VJA5K,3.2,5
B0000VLETA,4.142857142857143,14
B0000VLH5G,1.0,1
B0000VLH8S,4.0,5
B0000VLH9C,5.0,1
B0000VLHB0,5.0,1
B0000VLHGA,5.0,1
B0000VLHII,1.0,1
B0000VLHK6,4.5,2
B0000VLHKQ,3.6666666666666665,3
B0000VLR2E,4.166666666666667,6
B0000VLR9M,3.5,2
B0000VLRCY,5.0,2
B0000VLREC,5.0,3
B0000VLRFG,5.0,1
B0000VLRG0,2.0,1
B0000VLRGA,1.0,1
B0000VLRGK,4.0,1
B0000VLRHE,3.0,2
B0000VLRMY,5.0,1
B0000VLRNS,5.0,1
B0000VLRWE,3.0,1
B0000VLTZY,4.095238095238095,21
B0000VLU0I,4.6,10
B0000VM8R2,1.0,1
B0000VM8TK,1.0,3
B0000VM8VS,5.0,2
B0000VM8Y0,4.142857142857143,7
B0000VM9GC,5.0,1
B0000VM9OE,3.5,2
B0000VMA0C,3.5,2
B0000VMA16,5.0,1
B0000VMA1G,5.0,1
B0000VMA4S,3.0,8
B0000VMA52,3.4,5
B0000VMAKW,1.0,3
B0000VMARA,1.0,1
B0000VMARK,3.5,2
B0000VMAS4,2.0,4
B0000VMASE,3.5,2
B0000VMB38,4.5,2
B0000VMB4M,3.0,8
B0000VMB7Y,5.0,2
B0000VMBDI,4.6,5
B0000VOQJU,5.0,2
B0000VOQNG,5.0,2
B0000VYKXC,4.375,8
B0000VYKY6,5.0,2
B0000VYKZA,4.375,8
B0000VZ0F4,3.75,4
B0000VZ0G8,4.0,1
B0000VZ0LS,3.5,2
B0000VZ6HG,2.8,5
B0000VZPIQ,2.0,4
B0000W0GP2,5.0,2
B0000W0GQQ,4.583333333333333,24
B0000W2SZS,5.0,2
B0000W2T0C,5.0,1
B0000W2T1Q,5.0,1
B0000W4PDQ,4.416666666666667,12
B0000WA968,5.0,2
B0000WAF3K,5.0,1
B0000WATTA,5.0,2
B0000WATVI,4.0,2
B0000WATW2,4.833333333333333,6
B0000WEVG2,4.166666666666667,6
B0000WEVH6,4.857142857142857,7
B0000WKTD6,5.0,1
B0000WKTDG,5.0,1
B0000WKTLS,4.0,1
B0000WKTVS,5.0,1
B0000WKTWW,1.0,1
B0000WKTY0,5.0,2
B0000WKTYA,2.0,1
B0000WKTZ4,5.0,2
B0000WKU2Q,5.0,1
B0000WKU8K,3.769230769230769,13
B0000WKXEQ,3.0,4
B0000WKXF0,4.0,1
B0000WOETG,5.0,1
B0000WOEU0,5.0,3
B0000WOEUA,4.0,4
B0000X0W00,5.0,1
B0000X0W14,5.0,1
B0000X0W28,5.0,2
B0000X0W3W,5.0,1
B0000X0W64,3.0,1
B0000X0W7S,4.5,4
B0000X0W8C,5.0,1
B0000X7DKW,2.0,1
B0000X7N3O,5.0,2
B0000X96MU,5.0,1
B0000XFR5K,1.0,1
B0000XFR7S,5.0,1
B0000XQHJK,5.0,1
B0000XQQNW,5.0,1
B0000XQQO6,5.0,1
B0000XQQQO,5.0,1
B0000XQQS2,5.0,1
B0000XQQTQ,5.0,1
B0000Y2RGG,5.0,1
B0000Y3PBM,5.0,1
B0000Y3PBW,5.0,1
B0000Y3PEY,4.0,1
B0000Y3PFS,4.0,1
B0000Y3PH6,3.6666666666666665,3
B0000Y3PQC,5.0,1
B0000Y3PUS,3.5,2
B0000Y3Q2U,4.0,1
B0000YDS6Y,4.0,2
B0000YDS8C,3.3333333333333335,3
B0000YDS8M,5.0,4
B0000YGYGA,4.0,2
B0000YHPRW,4.4,5
B0000YPKY2,5.0,1
B0000YQ02I,5.0,1
B0000YQ050,5.0,2
B0000YQRB2,5.0,2
B0000YQRF8,5.0,1
B0000YQRIA,5.0,5
B0000YQRJO,4.0,1
B0000YQRQM,4.0,1
B0000YQRSA,5.0,1
B0000YUTNY,5.0,1
B0000YUTOS,5.0,2
B0000YUTP2,5.0,1
B0000YUTQQ,2.0,2
B0000YUTUW,3.25,4
B0000YVCFS,5.0,1
B0000YVCG2,5.0,2
B0000YVCH6,4.0,2
B0000YVCI0,4.75,4
B0000YVCIA,5.0,2
B0000ZHYUE,5.0,1
B0000ZHYVI,5.0,1
B0000ZHYW2,5.0,1
B0000ZHYWM,5.0,1
B0000ZHYXQ,3.0,2
B0000ZHYZO,5.0,1
B0000ZHYZY,5.0,1
B0000ZHZ1M,5.0,1
B0000ZHZ30,3.0,1
B0000ZHZ5I,5.0,1
B0000ZHZA8,5.0,2
B0000ZHZC6,1.0,1
B0000ZKG1I,5.0,1
B0000ZOMJU,5.0,1
B0000ZRG4I,5.0,2
B0000ZRGL6,3.2857142857142856,7
B0000ZRGPC,4.666666666666667,3
B0000ZRGSE,5.0,1
B0000ZRGUM,5.0,1
B0000ZRGV6,5.0,3
B0000ZSH8C,5.0,2
B0000ZSH8M,5.0,2
B0000ZSH8W,2.0,3
B0000ZSH96,5.0,1
B0000ZSH9G,5.0,1
B0000ZSH9Q,4.6,5
B0000ZSHAA,3.0,1
B0000ZSHAK,1.0,2
B0000ZSHAU,5.0,1
B0000ZSHBO,2.7142857142857144,7
B0000ZSHBY,4.0,1
B000100EQ4,3.75,12
B000100IEC,5.0,6
B000100IEM,5.0,1
B000100IF6,4.0,2
B000100IFG,3.5,2
B000100IG0,5.0,8
B000100IGA,5.0,1
B000100IGK,5.0,1
B00011EXO2,5.0,1
B00011EXOC,1.0,1
B00011EXP6,5.0,1
B00011RJU2,4.0,13
B0001216ZA,1.0,1
B00012170Y,5.0,1
B000121718,3.8333333333333335,6
B00012171I,5.0,2
B00012171S,5.0,1
B00012175O,3.7142857142857144,7
B000121768,5.0,1
B00012176I,4.5,2
B0001217A4,4.0,1
B0001217AY,5.0,1
B0001217B8,5.0,1
B0001217BI,4.0,1
B0001217BS,4.1875,16
B0001217EK,4.333333333333333,3
B0001217JA,5.0,1
B0001217NQ,5.0,2
B0001217OA,5.0,1
B0001217R2,3.6666666666666665,3
B00012181W,5.0,1
B00012182G,3.5826771653543306,127
B00012184Y,5.0,1
B00012187G,2.0,1
B00012188K,5.0,1
B00012189O,5.0,1
B0001218BM,5.0,5
B0001218T4,5.0,1
B00012194I,2.0,1
B0001219WU,5.0,1
B000121A7O,4.0,7
B000121ACE,4.5,2
B000121AEC,4.0,2
B000121AQ0,4.0,1
B000121AUG,1.0,1
B000121AYM,2.6666666666666665,3
B000121AZQ,5.0,2
B000121BJG,2.3333333333333335,3
B000121BV4,1.0,1
B000121BY6,4.2,15
B000121C0E,3.9,10
B000121C5O,5.0,1
B000121C68,5.0,1
B000122NLQ,4.25,4
B000126ZU6,1.0,1
B000127T1U,5.0,1
B00012FIM2,4.5,4
B00012OHY2,5.0,2
B00012OHZ6,4.75,4
B00012OI00,4.0,3
B00012OI0U,5.0,2
B00012OI1O,5.0,1
B00012OI28,5.0,1
B00012OI3W,3.75,4
B00012OI4G,5.0,6
B00012OI64,5.0,1
B00012OI7I,5.0,2
B00012POTO,4.0,1
B00012POUS,5.0,1
B00012POY4,4.0,1
B00012POZ8,2.0,1
B00012POZI,2.0,1
B00012PP2K,3.0,1
B00012PP8Y,5.0,1
B00012PPD4,4.0,1
B00012PPFW,1.0,1
B00012PPI4,5.0,1
B00012PPL6,3.0,1
B00012PPOI,5.0,1
B00012PPSY,5.0,1
B00012PPV6,4.0,1
B00012UXEA,4.0,3
B00012WE10,5.0,2
B00012WE2E,4.0,2
B00013926O,2.5,2
B0001392AA,3.3333333333333335,3
B0001392BO,5.0,2
B0001392E6,5.0,2
B0001392FA,5.0,1
B0001392GO,5.0,1
B0001392I2,4.0,1
B0001392KU,3.0,2
B0001392LO,3.75,4
B0001392MI,5.0,3
B0001392N2,5.0,1
B000139HBE,4.0,1
B000139HBY,4.0,1
B00013C2L6,3.5,6
B00013C2MA,4.4,5
B00013C2OI,3.0,2
B00013C2PC,5.0,1
B00013C2TS,4.4,20
B00013C2WU,4.0,5
B00013EWHS,5.0,1
B00013EWJQ,5.0,1
B00013EWKU,5.0,1
B00013EWL4,5.0,1
B00013EWLE,5.0,1
B00013EWLO,5.0,1
B00013EWLY,4.0,1
B00013EWNM,5.0,7
B00013G7I0,5.0,1
B00013MY78,4.909090909090909,11
B00013UQKU,3.3333333333333335,3
B00013UQOG,3.3333333333333335,3
B00013UQP0,3.3333333333333335,3
B00013VAVE,2.8,5
B00013VAXM,3.0,1
B00013VHFS,4.0,3
B00013VNO8,4.4,5
B00013WX7O,5.0,2
B00013WX88,1.0,1
B00013YMVO,5.0,1
B00013YMVY,5.0,1
B00013YMW8,4.2,5
B000143ZK2,4.909090909090909,22
B000143ZKM,5.0,2
B000144GWS,4.695652173913044,23
B000144GX2,5.0,1
B000144GXC,3.0,2
B000144GXM,5.0,1
B00014CDQO,5.0,4
B00014CDQY,5.0,1
B00014CZP8,4.5,4
B00014CZQC,4.222222222222222,18
B00014D1V0,4.0,1
B00014D37W,4.114285714285714,35
B00014D6YW,4.5,2
B00014D7D2,4.0,6
B00014DAHU,4.285714285714286,7
B00014DXCC,4.251461988304094,171
B00014DXH2,3.0,2
B00014E1GE,5.0,1
B00014E3JE,3.0,1
B00014E3K8,4.0,1
B00014E3LM,2.3,10
B00014EAVK,4.5,2
B00014ECZ4,5.0,1
B00014EGUU,5.0,2
B00014EO2A,4.75,8
B00014EXCG,4.666666666666667,3
B00014F7Y4,5.0,1
B00014F80M,3.0,1
B00014F83Y,5.0,1
B00014F848,5.0,2
B00014F852,4.5,2
B00014F8UW,5.0,1
B00014FAWS,3.5,4
B00014FGHC,5.0,2
B00014FKPA,4.038461538461538,26
B00014FT06,4.285714285714286,7
B00014G43W,4.857142857142857,35
B00014G9EQ,1.0,1
B00014H710,4.038461538461538,26
B00014H8LO,3.75,4
B00014HEMW,5.0,1
B00014HI50,4.875,8
B00014HN0A,4.5,2
B00014HNB4,5.0,1
B00014HQCK,5.0,4
B00014HS2S,4.625,8
B00014IHIC,5.0,1
B00014IVPQ,4.797752808988764,89
B00014IYEY,4.0,4
B00014JNI0,4.776315789473684,76
B00014JYNO,4.618055555555555,144
B00014K17C,4.166666666666667,6
B00014K866,3.5,4
B00014TREU,5.0,4
B00014VTNW,4.5,24
B00014VTOQ,4.666666666666667,3
B00014VTP0,5.0,2
B00014VTPK,5.0,2
B00014WIC8,5.0,2
B0001508ZQ,3.0,1
B000154AAA,5.0,3
B000155KT0,5.0,1
B000158YDY,4.5,6
B0001590BY,4.444444444444445,9
B0001590IC,4.5,38
